b
9,2702570S,32394,129576008,517,0,0
9,2500,1,,
S,35245,140980008,582,0,0
S,35246,140984008,588,0,0
S,35247,140988008,593,0,0
S,35248,140992008,593,0,0
S,35249,140996008,588,0,0
S,35250,141000008,583,0,0
S,35251,141004008,578,0,0
S,35252,141008008,573,0,0
S,35253,141012008,568,0,0
S,35254,141016008,563,0,0
S,35255,141020008,557,0,0
S,35256,141024008,552,0,0
S,35257,141028008,547,0,0
S,35258,141032012,542,0,0
S,35259,141036012,536,0,0
S,35260,141040008,531,0,0
S,35261,141044012,526,0,0
S,35262,141048012,521,0,0
S,35263,141052008,515,0,0
S,35264,141056008,512,0,0
S,35265,141060012,512,0,0
S,35266,141064008,512,0,0
S,35267,141068008,512,0,0
S,35268,141072008,512,0,0
S,35269,141076008,512,0,0
S,35270,141080008,512,0,0
S,35271,141084008,512,0,0
S,35272,141088008,512,0,0
S,35273,141092008,512,0,0
S,35274,141096012,512,0,0
S,35275,141100012,513,0,0
S,35276,141104008,513,0,0
S,35277,141108008,513,0,0
S,35278,141112012,513,0,0
S,35279,141116008,513,0,0
S,35280,141120008,513,0,0
S,35281,141124008,513,0,0
S,35282,141128008,513,0,0
S,35283,141132008,513,0,0
S,35284,141136008,513,0,0
S,35285,141140008,513,0,0
S,35286,141144008,513,0,0
S,35287,141148008,513,0,0
S,35288,141152008,513,0,0
S,35289,141156008,513,0,0
S,35290,141160008,513,0,0
S,35291,141164008,513,0,0
S,35292,141168008,513,0,0
S,35293,141172008,513,0,0
S,35294,141176008,513,0,0
S,35295,141180012,513,0,0
S,35296,141184008,516,0,0
S,35297,141188012,520,0,0
S,35298,141192008,524,0,0
S,35299,141196008,527,0,0
S,35300,141200012,532,0,0
S,35301,141204008,536,0,0
S,35302,141208008,540,0,0
S,35303,141212008,540,0,0
S,35304,141216008,536,0,0
S,35305,141220008,532,0,0
S,35306,141224008,528,0,0
S,35307,141228008,525,0,0
S,35308,141232008,521,0,0
S,35309,141236008,517,0,0
S,35310,141240008,514,0,0
S,35311,141244008,514,0,0
S,35312,141248008,514,0,0
S,35313,141252008,514,0,0
S,35314,141256008,514,0,0
S,35315,141260008,514,0,0
S,35316,141264008,514,0,0
S,35317,141268008,514,0,0
S,35318,141272008,514,0,0
S,35319,141276008,514,0,0
S,35320,141280008,507,0,0
S,35321,141284008,492,0,0
S,35322,141288008,477,0,0
S,35323,141292008,477,0,0
S,35324,141296008,492,0,0
S,35325,141300008,508,0,0
S,35326,141304008,515,0,0
S,35327,141308008,515,0,0
S,35328,141312008,600,0,0
S,35329,141316008,685,0,0
S,35330,141320008,770,0,0
S,35331,141324008,685,0,0
S,35332,141328008,600,0,0
S,35333,141332008,515,0,0
S,35334,141336012,515,0,0
S,35335,141340012,499,0,0
S,35336,141344008,483,0,0
S,35337,141348008,467,0,0
S,35338,141352008,450,0,0
S,35339,141356008,467,0,0
S,35340,141360008,483,0,0
S,35341,141364008,499,0,0
S,35342,141368008,515,0,0
S,35343,141372008,515,0,0
S,35344,141376012,515,0,0
S,35345,141380008,515,0,0
S,35346,141384008,515,0,0
S,35347,141388008,515,0,0
S,35348,141392008,515,0,0
S,35349,141396008,515,0,0
S,35350,141400012,516,0,0
S,35351,141404008,516,0,0
S,35352,141408008,519,0,0
S,35353,141412008,525,0,0
S,35354,141416012,530,0,0
S,35355,141420008,535,0,0
S,35356,141424008,540,0,0
S,35357,141428012,546,0,0
S,35358,141432008,551,0,0
S,35359,141436012,556,0,0
S,35360,141440008,561,0,0
S,35361,141444008,567,0,0
S,35362,141448008,572,0,0
S,35363,141452008,577,0,0
S,35364,141456008,582,0,0
S,35365,141460008,587,0,0
S,35366,141464008,593,0,0
S,35367,141468008,598,0,0
S,35368,141472012,598,0,0
S,35369,141476012,593,0,0
S,35370,141480008,587,0,0
S,35371,141484008,582,0,0
S,35372,141488008,577,0,0
S,35373,141492008,572,0,0
S,35374,141496012,566,0,0
S,35375,141500008,562,0,0
S,35376,141504008,557,0,0
S,35377,141508012,552,0,0
S,35378,141512008,547,0,0
S,35379,141516008,541,0,0
S,35380,141520008,536,0,0
S,35381,141524008,531,0,0
S,35382,141528008,526,0,0
S,35383,141532008,520,0,0
S,35384,141536008,517,0,0
S,35385,141540008,517,0,0
S,35386,141544008,517,0,0
S,35387,141548012,517,0,0
S,35388,141552008,517,0,0
S,35389,141556012,517,0,0
S,35390,141560008,517,0,0
S,35391,141564012,517,0,0
S,35392,141568008,517,0,0
S,35393,141572008,517,0,0
S,35394,141576008,517,0,0
S,35395,141580008,517,0,0
S,35396,141584008,517,0,0
S,35397,141588008,517,0,0
S,35398,141592008,517,0,0
S,35399,141596008,517,0,0
S,35400,141600008,518,0,0
S,35401,141604008,518,0,0
S,35402,141608008,518,0,0
S,35403,141612008,518,0,0
S,35404,141616008,518,0,0
S,35405,141620008,518,0,0
S,35406,141624012,518,0,0
S,35407,141628008,518,0,0
S,35408,141632012,518,0,0
S,35409,141636008,518,0,0
S,35410,141640008,518,0,0
S,35411,141644008,518,0,0
S,35412,141648008,518,0,0
S,35413,141652012,518,0,0
S,35414,141656008,518,0,0
S,35415,141660012,518,0,0
S,35416,141664008,521,0,0
S,35417,141668012,525,0,0
S,35418,141672008,529,0,0
S,35419,141676012,532,0,0
S,35420,141680008,536,0,0
S,35421,141684012,540,0,0
S,35422,141688008,544,0,0
S,35423,141692008,544,0,0
S,35424,141696012,540,0,0
S,35425,141700012,537,0,0
S,35426,141704008,533,0,0
S,35427,141708008,530,0,0
S,35428,141712008,526,0,0
S,35429,141716008,522,0,0
S,35430,141720008,519,0,0
S,35431,141724008,519,0,0
S,35432,141728008,519,0,0
S,35433,141732008,519,0,0
S,35434,141736008,519,0,0
S,35435,141740008,519,0,0
S,35436,141744008,519,0,0
S,35437,141748008,519,0,0
S,35438,141752012,519,0,0
S,35439,141756008,519,0,0
S,35440,141760008,512,0,0
S,35441,141764008,497,0,0
S,35442,141768012,482,0,0
S,35443,141772008,482,0,0
S,35444,141776008,497,0,0
S,35445,141780008,512,0,0
S,35446,141784008,519,0,0
S,35447,141788008,519,0,0
S,35448,141792008,604,0,0
S,35449,141796008,689,0,0
S,35450,141800008,775,0,0
S,35451,141804012,689,0,0
S,35452,141808008,605,0,0
S,35453,141812008,520,0,0
S,35454,141816008,520,0,0
S,35455,141820008,504,0,0
S,35456,141824008,488,0,0
S,35457,141828008,472,0,0
S,35458,141832008,455,0,0
S,35459,141836008,472,0,0
S,35460,141840008,488,0,0
S,35461,141844012,504,0,0
S,35462,141848008,520,0,0
S,35463,141852012,520,0,0
S,35464,141856008,520,0,0
S,35465,141860008,520,0,0
S,35466,141864008,520,0,0
S,35467,141868008,520,0,0
S,35468,141872008,520,0,0
S,35469,141876008,520,0,0
S,35470,141880008,520,0,0
S,35471,141884008,520,0,0
S,35472,141888008,523,0,0
S,35473,141892008,529,0,0
S,35474,141896008,534,0,0
S,35475,141900008,540,0,0
S,35476,141904008,545,0,0
S,35477,141908008,551,0,0
S,35478,141912012,556,0,0
S,35479,141916008,561,0,0
S,35480,141920008,566,0,0
S,35481,141924008,572,0,0
S,35482,141928008,577,0,0
S,35483,141932008,582,0,0
S,35484,141936008,587,0,0
S,35485,141940008,592,0,0
S,35486,141944008,598,0,0
S,35487,141948008,603,0,0
S,35488,141952008,603,0,0
S,35489,141956008,598,0,0
S,35490,141960008,592,0,0
S,35491,141964008,587,0,0
S,35492,141968008,582,0,0
S,35493,141972008,577,0,0
S,35494,141976008,572,0,0
S,35495,141980008,566,0,0
S,35496,141984008,561,0,0
S,35497,141988008,556,0,0
S,35498,141992008,551,0,0
S,35499,141996008,545,0,0
S,35500,142000008,541,0,0
S,35501,142004008,536,0,0
S,35502,142008008,531,0,0
S,35503,142012012,525,0,0
S,35504,142016012,522,0,0
S,35505,142020008,522,0,0
S,35506,142024008,522,0,0
S,35507,142028008,522,0,0
S,35508,142032012,522,0,0
S,35509,142036012,522,0,0
S,35510,142040008,522,0,0
S,35511,142044012,522,0,0
S,35512,142048008,522,0,0
S,35513,142052008,522,0,0
S,35514,142056008,522,0,0
S,35515,142060008,522,0,0
S,35516,142064008,522,0,0
S,35517,142068008,522,0,0
S,35518,142072008,522,0,0
S,35519,142076012,522,0,0
S,35520,142080008,522,0,0
S,35521,142084008,522,0,0
S,35522,142088008,522,0,0
S,35523,142092008,522,0,0
S,35524,142096012,522,0,0
S,35525,142100012,521,0,0
S,35526,142104008,521,0,0
S,35527,142108008,521,0,0
S,35528,142112012,521,0,0
S,35529,142116008,521,0,0
S,35530,142120008,521,0,0
S,35531,142124008,521,0,0
S,35532,142128008,521,0,0
S,35533,142132012,521,0,0
S,35534,142136008,521,0,0
S,35535,142140008,521,0,0
S,35536,142144008,524,0,0
S,35537,142148008,528,0,0
S,35538,142152012,532,0,0
S,35539,142156008,535,0,0
S,35540,142160012,539,0,0
S,35541,142164008,543,0,0
S,35542,142168008,547,0,0
S,35543,142172008,547,0,0
S,35544,142176008,543,0,0
S,35545,142180008,539,0,0
S,35546,142184012,535,0,0
S,35547,142188008,532,0,0
S,35548,142192008,528,0,0
S,35549,142196008,524,0,0
S,35550,142200008,520,0,0
S,35551,142204008,520,0,0
S,35552,142208008,520,0,0
S,35553,142212008,520,0,0
S,35554,142216008,520,0,0
S,35555,142220008,520,0,0
S,35556,142224008,520,0,0
S,35557,142228008,520,0,0
S,35558,142232012,520,0,0
S,35559,142236008,520,0,0
S,35560,142240008,513,0,0
S,35561,142244008,498,0,0
S,35562,142248012,483,0,0
S,35563,142252008,483,0,0
S,35564,142256008,498,0,0
S,35565,142260008,513,0,0
S,35566,142264008,520,0,0
S,35567,142268012,520,0,0
S,35568,142272008,605,0,0
S,35569,142276008,690,0,0
S,35570,142280008,775,0,0
S,35571,142284008,690,0,0
S,35572,142288008,605,0,0
S,35573,142292008,520,0,0
S,35574,142296008,520,0,0
S,35575,142300008,503,0,0
S,35576,142304008,487,0,0
S,35577,142308008,471,0,0
S,35578,142312008,454,0,0
S,35579,142316008,471,0,0
S,35580,142320008,487,0,0
S,35581,142324012,503,0,0
S,35582,142328008,519,0,0
S,35583,142332008,519,0,0
S,35584,142336008,519,0,0
S,35585,142340008,519,0,0
S,35586,142344008,519,0,0
S,35587,142348008,519,0,0
S,35588,142352012,519,0,0
S,35589,142356012,519,0,0
S,35590,142360008,519,0,0
S,35591,142364008,519,0,0
S,35592,142368008,522,0,0
S,35593,142372008,528,0,0
S,35594,142376012,533,0,0
S,35595,142380008,538,0,0
S,35596,142384008,543,0,0
S,35597,142388008,549,0,0
S,35598,142392008,554,0,0
S,35599,142396008,559,0,0
S,35600,142400008,563,0,0
S,35601,142404008,569,0,0
S,35602,142408008,574,0,0
S,35603,142412008,579,0,0
S,35604,142416008,584,0,0
S,35605,142420008,589,0,0
S,35606,142424008,595,0,0
S,35607,142428008,600,0,0
S,35608,142432008,600,0,0
S,35609,142436008,595,0,0
S,35610,142440008,589,0,0
S,35611,142444008,584,0,0
S,35612,142448008,579,0,0
S,35613,142452008,574,0,0
S,35614,142456008,569,0,0
S,35615,142460008,563,0,0
S,35616,142464008,558,0,0
S,35617,142468008,553,0,0
S,35618,142472008,548,0,0
S,35619,142476008,542,0,0
S,35620,142480008,537,0,0
S,35621,142484008,532,0,0
S,35622,142488008,527,0,0
S,35623,142492008,521,0,0
S,35624,142496008,518,0,0
S,35625,142500008,517,0,0
S,35626,142504008,517,0,0
S,35627,142508008,517,0,0
S,35628,142512008,517,0,0
S,35629,142516008,517,0,0
S,35630,142520008,517,0,0
S,35631,142524008,517,0,0
S,35632,142528008,517,0,0
S,35633,142532008,517,0,0
S,35634,142536008,517,0,0
S,35635,142540008,517,0,0
S,35636,142544008,517,0,0
S,35637,142548008,517,0,0
S,35638,142552012,517,0,0
S,35639,142556012,517,0,0
S,35640,142560008,517,0,0
S,35641,142564008,517,0,0
S,35642,142568008,517,0,0
S,35643,142572008,517,0,0
S,35644,142576008,517,0,0
S,35645,142580008,517,0,0
S,35646,142584008,517,0,0
S,35647,142588008,517,0,0
S,35648,142592008,517,0,0
S,35649,142596008,517,0,0
S,35650,142600008,516,0,0
S,35651,142604008,516,0,0
S,35652,142608008,516,0,0
S,35653,142612012,516,0,0
S,35654,142616008,516,0,0
S,35655,142620008,516,0,0
S,35656,142624008,519,0,0
S,35657,142628008,523,0,0
S,35658,142632008,527,0,0
S,35659,142636008,530,0,0
S,35660,142640008,534,0,0
S,35661,142644008,538,0,0
S,35662,142648008,542,0,0
S,35663,142652008,542,0,0
S,35664,142656008,538,0,0
S,35665,142660012,534,0,0
S,35666,142664008,530,0,0
S,35667,142668008,527,0,0
S,35668,142672012,523,0,0
S,35669,142676008,519,0,0
S,35670,142680008,516,0,0
S,35671,142684008,516,0,0
S,35672,142688012,516,0,0
S,35673,142692008,516,0,0
S,35674,142696008,516,0,0
S,35675,142700008,515,0,0
S,35676,142704008,515,0,0
S,35677,142708008,515,0,0
S,35678,142712008,515,0,0
S,35679,142716008,515,0,0
S,35680,142720012,508,0,0
S,35681,142724008,493,0,0
S,35682,142728008,478,0,0
S,35683,142732008,478,0,0
S,35684,142736008,493,0,0
S,35685,142740008,508,0,0
S,35686,142744008,515,0,0
S,35687,142748012,515,0,0
S,35688,142752008,600,0,0
S,35689,142756008,685,0,0
S,35690,142760008,770,0,0
S,35691,142764008,685,0,0
S,35692,142768008,600,0,0
S,35693,142772008,515,0,0
S,35694,142776008,515,0,0
S,35695,142780008,499,0,0
S,35696,142784012,483,0,0
S,35697,142788008,467,0,0
S,35698,142792008,450,0,0
S,35699,142796008,467,0,0
S,35700,142800008,482,0,0
S,35701,142804008,498,0,0
S,35702,142808008,514,0,0
S,35703,142812008,514,0,0
S,35704,142816012,514,0,0
S,35705,142820008,514,0,0
S,35706,142824008,514,0,0
S,35707,142828008,514,0,0
S,35708,142832008,514,0,0
S,35709,142836008,514,0,0
S,35710,142840008,514,0,0
S,35711,142844008,514,0,0
S,35712,142848008,517,0,0
S,35713,142852008,523,0,0
S,35714,142856012,528,0,0
S,35715,142860008,533,0,0
S,35716,142864008,538,0,0
S,35717,142868008,544,0,0
S,35718,142872008,549,0,0
S,35719,142876012,554,0,0
S,35720,142880008,559,0,0
S,35721,142884008,565,0,0
S,35722,142888012,570,0,0
S,35723,142892008,575,0,0
S,35724,142896012,580,0,0
S,35725,142900012,584,0,0
S,35726,142904008,590,0,0
S,35727,142908008,595,0,0
S,35728,142912008,595,0,0
S,35729,142916008,590,0,0
S,35730,142920008,584,0,0
S,35731,142924008,579,0,0
S,35732,142928012,574,0,0
S,35733,142932008,569,0,0
S,35734,142936008,564,0,0
S,35735,142940008,558,0,0
S,35736,142944008,553,0,0
S,35737,142948008,548,0,0
S,35738,142952008,543,0,0
S,35739,142956008,537,0,0
S,35740,142960008,532,0,0
S,35741,142964008,527,0,0
S,35742,142968008,522,0,0
S,35743,142972008,516,0,0
S,35744,142976012,513,0,0
S,35745,142980008,513,0,0
S,35746,142984008,513,0,0
S,35747,142988012,513,0,0
S,35748,142992008,513,0,0
S,35749,142996008,513,0,0
S,35750,143000008,512,0,0
S,35751,143004012,512,0,0
S,35752,143008008,512,0,0
S,35753,143012008,512,0,0
S,35754,143016008,512,0,0
S,35755,143020008,512,0,0
S,35756,143024008,512,0,0
S,35757,143028008,512,0,0
S,35758,143032008,512,0,0
S,35759,143036008,512,0,0
S,35760,143040008,512,0,0
S,35761,143044008,512,0,0
S,35762,143048008,512,0,0
S,35763,143052008,512,0,0
S,35764,143056008,512,0,0
S,35765,143060008,512,0,0
S,35766,143064008,512,0,0
S,35767,143068008,512,0,0
S,35768,143072012,512,0,0
S,35769,143076008,512,0,0
S,35770,143080008,512,0,0
S,35771,143084008,512,0,0
S,35772,143088008,512,0,0
S,35773,143092008,512,0,0
S,35774,143096012,512,0,0
S,35775,143100008,511,0,0
S,35776,143104012,514,0,0
S,35777,143108008,518,0,0
S,35778,143112008,522,0,0
S,35779,143116008,525,0,0
S,35780,143120008,529,0,0
S,35781,143124008,533,0,0
S,35782,143128008,537,0,0
S,35783,143132008,537,0,0
S,35784,143136008,533,0,0
S,35785,143140008,529,0,0
S,35786,143144008,525,0,0
S,35787,143148008,522,0,0
S,35788,143152008,518,0,0
S,35789,143156008,514,0,0
S,35790,143160008,511,0,0
S,35791,143164012,511,0,0
S,35792,143168008,511,0,0
S,35793,143172008,511,0,0
S,35794,143176012,511,0,0
S,35795,143180008,511,0,0
S,35796,143184008,511,0,0
S,35797,143188008,511,0,0
S,35798,143192008,511,0,0
S,35799,143196008,511,0,0
S,35800,143200008,503,0,0
S,35801,143204008,488,0,0
S,35802,143208008,473,0,0
S,35803,143212008,473,0,0
S,35804,143216008,488,0,0
S,35805,143220008,503,0,0
S,35806,143224008,510,0,0
S,35807,143228008,510,0,0
S,35808,143232008,595,0,0
S,35809,143236008,680,0,0
S,35810,143240008,765,0,0
S,35811,143244008,680,0,0
S,35812,143248012,594,0,0
S,35813,143252008,510,0,0
S,35814,143256012,510,0,0
S,35815,143260008,494,0,0
S,35816,143264008,478,0,0
S,35817,143268008,462,0,0
S,35818,143272008,445,0,0
S,35819,143276008,462,0,0
S,35820,143280008,478,0,0
S,35821,143284008,494,0,0
S,35822,143288008,510,0,0
S,35823,143292012,510,0,0
S,35824,143296008,510,0,0
S,35825,143300008,509,0,0
S,35826,143304008,509,0,0
S,35827,143308008,509,0,0
S,35828,143312008,509,0,0
S,35829,143316008,509,0,0
S,35830,143320008,509,0,0
S,35831,143324008,509,0,0
S,35832,143328008,512,0,0
S,35833,143332008,518,0,0
S,35834,143336008,523,0,0
S,35835,143340008,528,0,0
S,35836,143344008,533,0,0
S,35837,143348008,539,0,0
S,35838,143352012,544,0,0
S,35839,143356012,549,0,0
S,35840,143360008,554,0,0
S,35841,143364008,560,0,0
S,35842,143368008,565,0,0
S,35843,143372008,570,0,0
S,35844,143376008,575,0,0
S,35845,143380008,580,0,0
S,35846,143384008,586,0,0
S,35847,143388008,591,0,0
S,35848,143392008,591,0,0
S,35849,143396008,586,0,0
S,35850,143400008,579,0,0
S,35851,143404012,574,0,0
S,35852,143408008,569,0,0
S,35853,143412008,564,0,0
S,35854,143416008,559,0,0
S,35855,143420008,553,0,0
S,35856,143424008,548,0,0
S,35857,143428008,543,0,0
S,35858,143432008,538,0,0
S,35859,143436012,532,0,0
S,35860,143440008,527,0,0
S,35861,143444008,522,0,0
S,35862,143448008,517,0,0
S,35863,143452008,511,0,0
S,35864,143456008,508,0,0
S,35865,143460008,508,0,0
S,35866,143464008,508,0,0
S,35867,143468008,508,0,0
S,35868,143472012,508,0,0
S,35869,143476008,508,0,0
S,35870,143480008,508,0,0
S,35871,143484008,508,0,0
S,35872,143488008,508,0,0
S,35873,143492008,508,0,0
S,35874,143496008,508,0,0
S,35875,143500012,507,0,0
S,35876,143504008,507,0,0
S,35877,143508012,507,0,0
S,35878,143512012,507,0,0
S,35879,143516008,507,0,0
S,35880,143520008,507,0,0
S,35881,143524008,507,0,0
S,35882,143528008,507,0,0
S,35883,143532008,507,0,0
S,35884,143536008,507,0,0
S,35885,143540008,507,0,0
S,35886,143544008,507,0,0
S,35887,143548008,507,0,0
S,35888,143552008,507,0,0
S,35889,143556008,507,0,0
S,35890,143560012,507,0,0
S,35891,143564008,507,0,0
S,35892,143568012,507,0,0
S,35893,143572008,507,0,0
S,35894,143576008,507,0,0
S,35895,143580008,507,0,0
S,35896,143584008,510,0,0
S,35897,143588008,514,0,0
S,35898,143592008,518,0,0
S,35899,143596008,521,0,0
S,35900,143600012,524,0,0
S,35901,143604008,528,0,0
S,35902,143608008,532,0,0
S,35903,143612008,532,0,0
S,35904,143616008,528,0,0
S,35905,143620008,524,0,0
S,35906,143624008,520,0,0
S,35907,143628008,517,0,0
S,35908,143632008,513,0,0
S,35909,143636008,509,0,0
S,35910,143640008,506,0,0
S,35911,143644008,506,0,0
S,35912,143648008,506,0,0
S,35913,143652008,506,0,0
S,35914,143656008,506,0,0
S,35915,143660008,506,0,0
S,35916,143664012,506,0,0
S,35917,143668008,506,0,0
S,35918,143672008,506,0,0
S,35919,143676008,506,0,0
S,35920,143680008,499,0,0
S,35921,143684012,484,0,0
S,35922,143688008,469,0,0
S,35923,143692012,469,0,0
S,35924,143696008,484,0,0
S,35925,143700008,498,0,0
S,35926,143704008,505,0,0
S,35927,143708008,505,0,0
S,35928,143712008,590,0,0
S,35929,143716008,675,0,0
S,35930,143720012,759,0,0
S,35931,143724008,675,0,0
S,35932,143728008,590,0,0
S,35933,143732008,505,0,0
S,35934,143736008,505,0,0
S,35935,143740008,489,0,0
S,35936,143744008,473,0,0
S,35937,143748008,457,0,0
S,35938,143752008,440,0,0
S,35939,143756008,457,0,0
S,35940,143760012,473,0,0
S,35941,143764008,489,0,0
S,35942,143768008,505,0,0
S,35943,143772008,505,0,0
S,35944,143776008,505,0,0
S,35945,143780008,505,0,0
S,35946,143784008,505,0,0
S,35947,143788008,505,0,0
S,35948,143792008,505,0,0
S,35949,143796008,505,0,0
S,35950,143800012,504,0,0
S,35951,143804008,504,0,0
S,35952,143808008,507,0,0
S,35953,143812008,513,0,0
S,35954,143816008,518,0,0
S,35955,143820008,523,0,0
S,35956,143824008,528,0,0
S,35957,143828008,534,0,0
S,35958,143832008,539,0,0
S,35959,143836008,544,0,0
S,35960,143840008,549,0,0
S,35961,143844008,555,0,0
S,35962,143848008,560,0,0
S,35963,143852008,565,0,0
S,35964,143856008,570,0,0
S,35965,143860008,575,0,0
S,35966,143864008,581,0,0
S,35967,143868012,586,0,0
S,35968,143872008,586,0,0
S,35969,143876008,581,0,0
S,35970,143880008,575,0,0
S,35971,143884008,570,0,0
S,35972,143888008,565,0,0
S,35973,143892008,560,0,0
S,35974,143896008,555,0,0
S,35975,143900008,548,0,0
S,35976,143904008,543,0,0
S,35977,143908008,538,0,0
S,35978,143912008,533,0,0
S,35979,143916012,527,0,0
S,35980,143920008,522,0,0
S,35981,143924008,517,0,0
S,35982,143928008,512,0,0
S,35983,143932008,506,0,0
S,35984,143936008,503,0,0
S,35985,143940012,503,0,0
S,35986,143944012,503,0,0
S,35987,143948008,503,0,0
S,35988,143952008,503,0,0
S,35989,143956008,503,0,0
S,35990,143960008,503,0,0
S,35991,143964008,503,0,0
S,35992,143968008,503,0,0
S,35993,143972008,503,0,0
S,35994,143976008,503,0,0
S,35995,143980008,503,0,0
S,35996,143984008,503,0,0
S,35997,143988012,503,0,0
S,35998,143992008,503,0,0
S,35999,143996008,503,0,0
S,36000,144000008,502,0,0
S,36001,144004008,502,0,0
S,36002,144008008,502,0,0
S,36003,144012008,502,0,0
S,36004,144016008,502,0,0
S,36005,144020008,502,0,0
S,36006,144024008,502,0,0
S,36007,144028008,502,0,0
S,36008,144032012,502,0,0
S,36009,144036012,502,0,0
S,36010,144040008,502,0,0
S,36011,144044008,502,0,0
S,36012,144048008,502,0,0
S,36013,144052008,502,0,0
S,36014,144056008,502,0,0
S,36015,144060008,502,0,0
S,36016,144064008,505,0,0
S,36017,144068008,509,0,0
S,36018,144072012,513,0,0
S,36019,144076008,516,0,0
S,36020,144080012,520,0,0
S,36021,144084008,524,0,0
S,36022,144088008,528,0,0
S,36023,144092008,528,0,0
S,36024,144096008,524,0,0
S,36025,144100008,521,0,0
S,36026,144104008,517,0,0
S,36027,144108008,514,0,0
S,36028,144112012,510,0,0
S,36029,144116008,506,0,0
S,36030,144120008,503,0,0
S,36031,144124008,503,0,0
S,36032,144128008,503,0,0
S,36033,144132008,503,0,0
S,36034,144136008,503,0,0
S,36035,144140008,503,0,0
S,36036,144144012,503,0,0
S,36037,144148008,503,0,0
S,36038,144152008,503,0,0
S,36039,144156008,503,0,0
S,36040,144160008,496,0,0
S,36041,144164008,481,0,0
S,36042,144168008,466,0,0
S,36043,144172008,466,0,0
S,36044,144176008,481,0,0
